key,bar_s,scheme,lagset,horizon,horizon_seconds,pnl_net,asset,ar_r2,car_r2,own_r2,cross_r2,cross_minus_own_r2,ar_hit,car_hit,own_hit,cross_hit
grid|L10|R80|bar5|sum|low|h1,5,sum,low,1,5,-38.8472780234642,SOL,-0.0016855338630072936,0.002692922436846157,-0.00045830355622555885,0.006186403389348172,0.006644706945573731,0.2603607217752678,0.278200890038842,0.2660486359683086,0.28970836870786804
grid|L10|R80|bar5|distance|mid|h1,5,distance,mid,1,5,-37.19379743795688,SOL,-0.002868166999166588,0.0019309852564708407,-0.0006306552314525593,0.00588875456389748,0.00651940979535004,0.26061865715736987,0.27613588066385397,0.2701649268661822,0.28992401546642893
grid|L10|R80|bar60|pca|ccz|h30,60,pca,ccz,30,1800,5.599016067829746,ETH,-0.0185739356941228,-0.007427217493708671,-0.01846168460123998,-0.01208014573361016,0.006381538867629821,0.503280442376355,0.49951663422745257,0.5019141284592877,0.5027004034492981
grid|L10|R80|bar300|sum|ccz|h30,300,sum,ccz,30,9000,5.010976214048696,ETH,-0.019818214924791855,-0.021625368751163387,-0.031110443794805098,-0.02479181148429399,0.0063186323105111075,0.5324049276914836,0.5369194276532252,0.5265131226566685,0.5253653684291071
grid|L10|R80|bar300|best|ccz|h2,300,best,ccz,2,600,0.3741781462027342,XRP,-0.009768434837175599,-0.004136871114388763,-0.0078010909981072185,-0.0015293722165274914,0.006271718781579727,0.5037794914866,0.5082079865618081,0.5087424601053676,0.5048484385737192
grid|L10|R80|bar300|pca|ccz|h10,300,pca,ccz,10,3000,2.245762175127968,XRP,-0.020766961028749753,-0.012653223475228348,-0.017455177085892837,-0.01125456250111978,0.0062006145847730565,0.4943081977232791,0.5043166017266407,0.4933149973259989,0.5158530063412026
grid|L10|R80|bar300|best|ccz|h5,300,best,ccz,5,1500,0.4020659795987837,ETH,-0.011682771540184378,-0.01052814267385993,-0.011057553593218472,-0.004896617992777852,0.00616093560044062,0.505727814266076,0.5063387811211242,0.5051168474110279,0.5114556285321521
grid|L10|R80|bar300|distance|ccz|h10,300,distance,ccz,10,3000,1.4309160090165802,BTC,-0.023882674017986272,-0.014897798019204656,-0.013890147319388868,-0.007765371547815203,0.006124775771573665,0.5123386049354419,0.5044694017877607,0.487661395064558,0.5128734051493621
grid|L10|R80|bar300|distance|ccz|h5,300,distance,ccz,5,1500,1.0274079773457836,BTC,-0.0172599609731392,-0.008141900083744824,-0.010437811952261233,-0.0043695358721109745,0.006068276080150259,0.510844661677104,0.5012219337100963,0.49098823888804033,0.5081716816862685
grid|L10|R80|bar5|distance|low|h1,5,distance,low,1,5,-37.88219939903483,SOL,-0.0016855338630072936,0.002692922436846157,0.00015571291445060087,0.00620398340077688,0.006048270486326279,0.2603607217752678,0.278200890038842,0.2719853380976223,0.2901872854851935
grid|L10|R80|bar5|sum|ccz|h10,5,sum,ccz,10,50,-10.095429521392704,XRP,-0.01605254672987022,-0.01159542601814434,-0.012802418782014158,-0.006846019805830217,0.005956398976183941,0.48693037098775604,0.48716361838238265,0.48606476398991955,0.48331866466384904
grid|L10|R80|bar300|best|ccz|h20,300,best,ccz,20,6000,1.859259922293656,ETH,-0.01880391741663967,-0.013758691466437156,-0.020462860480521705,-0.014512034074894098,0.005950826405627607,0.5271045186940898,0.5235109717868338,0.513341998623748,0.518617631317379
grid|L10|R80|bar300|pca|mid|h30,300,pca,mid,30,9000,5.611667870912747,SOL,-0.025157683333526526,-0.02520130225299111,-0.029308969796652207,-0.023366516334386356,0.005942453462265851,0.5071434028573611,0.506455802582321,0.5163878065551226,0.5044694017877607
grid|L10|R80|bar5|distance|single|h1,5,distance,single,1,5,-43.59596134435087,SOL,-0.0007969931464464342,0.0025087859540117163,0.0007545603565722869,0.006691483941273058,0.005936923584700771,0.2604825024697335,0.2763458103680084,0.2734132286491154,0.2906863319301032
